,ligand,receptor,JS_Th0,JS_Th2,delta,frac_pos_Th0,frac_pos_Th2,mean_recep_Th0,mean_recep_Th2,mean_lig,n_Th0,n_Th2
51,Cdh1,Itga1,0.8054278187308613,0.792629903861408,0.012797914869453364,0.12048192771084337,0.23265306122448978,1.0389522314071655,1.9791512489318848,3.2274091243743896,1494,735
52,Lamc2,Itga1,0.8024628201999562,0.7902784614747316,0.012184358725224609,0.12048192771084337,0.23265306122448978,1.0389522314071655,1.9791512489318848,2.041736364364624,1494,735
53,Icam2,Itgb2,0.6544667924515242,0.6422845771318197,0.012182215319704426,0.7014725568942436,0.7700680272108843,6.4725189208984375,6.965006351470947,2.6659114360809326,1494,735
54,Pdcd1lg2,Pdcd1,0.6910934232726605,0.6802765554809126,0.010816867791747953,0.31994645247657294,0.49523809523809526,2.8488211631774902,4.4150261878967285,0.5769128203392029,1494,735
55,Il7,Il7r,0.6593072371241855,0.6510405616168902,0.008266675507295318,0.4062918340026774,0.7510204081632653,3.715707778930664,6.877195835113525,0.25374677777290344,1494,735
56,Thy1,Itgb3,0.7152247911799818,0.7070224381040334,0.00820235307594841,0.16934404283801874,0.4489795918367347,1.4891140460968018,3.92649507522583,1.0864776372909546,1494,735
57,Icam2,Itgal,0.6470794034362469,0.6390089309160475,0.008070472520199434,0.7710843373493976,0.7387755102040816,7.292726993560791,6.598470687866211,2.6659114360809326,1494,735
58,Il10,Il10ra,0.7590156976141684,0.7516530712611668,0.007362626353001667,0.15930388219544847,0.48435374149659866,1.3753256797790527,4.191845893859863,0.036466892808675766,1494,735
59,Lama3,Itga3,0.7867504424434368,0.779894442824706,0.006855999618730846,0.14190093708165996,0.24897959183673468,1.2199097871780396,2.1170132160186768,1.4434186220169067,1494,735
60,Tgfb2,Tgfbr2,0.6403081972397711,0.633492322882269,0.006815874357502083,0.6894243641231593,0.763265306122449,6.4028801918029785,6.910649299621582,0.8607767820358276,1494,735
61,Lamb1,Itga1,0.7999405181503603,0.7940685474726668,0.0058719706776935165,0.12048192771084337,0.23265306122448978,1.0389522314071655,1.9791512489318848,1.9755010604858398,1494,735
62,Lamc3,Itga3,0.81890937923116,0.8133402743968453,0.00556910483431472,0.14190093708165996,0.24897959183673468,1.2199097871780396,2.1170132160186768,0.2575504779815674,1494,735
63,Lamc2,Itga3,0.7805621318399868,0.7752820933952881,0.005280038444698709,0.14190093708165996,0.24897959183673468,1.2199097871780396,2.1170132160186768,2.041736364364624,1494,735
64,Igf2,Itgav,0.7145551230983407,0.7095401444756402,0.0050149786227005055,0.3828647925033467,0.508843537414966,3.3525912761688232,4.385475158691406,0.17159707844257355,1494,735
65,Col4a1,Itgb1,0.6198792219113991,0.6152261763575204,0.0046530455538786875,0.6572958500669344,0.8149659863945579,6.162197113037109,7.513216018676758,7.091513156890869,1494,735
66,Lama1,Itga1,0.8054892452605695,0.8010668950838911,0.004422350176678469,0.12048192771084337,0.23265306122448978,1.0389522314071655,1.9791512489318848,0.16024239361286163,1494,735
67,Col4a1,Itga1,0.7954987393249948,0.7917012507061968,0.0037974886187980283,0.12048192771084337,0.23265306122448978,1.0389522314071655,1.9791512489318848,7.091513156890869,1494,735
