,ligand,receptor,JS_Treg,JS_Th0,delta,frac_pos_Treg,frac_pos_Th0,mean_recep_Treg,mean_recep_Th0,mean_lig,n_Treg,n_Th0
159,Spp1,Itgb5,0.932553592655622,0.939494301781718,-0.006940709126096012,0.20673076923076922,0.07627118644067797,1.7521462440490723,0.6586008667945862,1.1989530324935913,208,472
160,C3,Itgax,0.9280761079675001,0.937199375014836,-0.009123267047335903,0.13942307692307693,0.05296610169491525,1.1743733882904053,0.46472206711769104,4.365539073944092,208,472
161,Lamc3,Itgb8,0.956989209187588,0.9667195146247783,-0.009730305437190334,0.1778846153846154,0.0847457627118644,1.5172476768493652,0.7496190667152405,0.46138593554496765,208,472
162,Lama1,Itgb8,0.9445303335994805,0.954488652555295,-0.00995831895581456,0.1778846153846154,0.0847457627118644,1.5172476768493652,0.7496190667152405,0.08762533217668533,208,472
163,Tgfb3,Tgfbr1,0.8708528193606582,0.8812635134611282,-0.01041069410047002,0.3798076923076923,0.18220338983050846,3.2759082317352295,1.6026568412780762,1.0774030685424805,208,472
164,Col4a1,Itgb8,0.9376621080154707,0.948493638563912,-0.010831530548441326,0.1778846153846154,0.0847457627118644,1.5172476768493652,0.7496190667152405,6.22636079788208,208,472
165,Fn1,Itgb8,0.9402165525308457,0.952106092831309,-0.011889540300463297,0.1778846153846154,0.0847457627118644,1.5172476768493652,0.7496190667152405,3.2584619522094727,208,472
166,Lamb1,Itgb8,0.9382025348842685,0.9508455592252458,-0.012643024340977305,0.1778846153846154,0.0847457627118644,1.5172476768493652,0.7496190667152405,1.908517837524414,208,472
167,Lama3,Itgb8,0.944217555456773,0.957087156666267,-0.012869601209493986,0.1778846153846154,0.0847457627118644,1.5172476768493652,0.7496190667152405,1.1370269060134888,208,472
168,Cd40lg,Itga5,0.8819623085189291,0.8965955274035253,-0.014633218884596233,0.10576923076923077,0.038135593220338986,0.8785475492477417,0.33299797773361206,0.09092091768980026,208,472
169,Lama2,Itgb8,0.9301395210859167,0.9451263741308416,-0.014986853044924864,0.1778846153846154,0.0847457627118644,1.5172476768493652,0.7496190667152405,1.247771978378296,208,472
170,Il33,Il1rl1,0.8784169098138167,0.8941737506058853,-0.015756840792068627,0.4182692307692308,0.13559322033898305,3.8366587162017822,1.323762059211731,1.8340239524841309,208,472
171,Lamc2,Itgb8,0.942650879408429,0.9589940285250682,-0.016343149116639255,0.1778846153846154,0.0847457627118644,1.5172476768493652,0.7496190667152405,1.177904486656189,208,472
172,Cdh1,Cdh1,0.9509316326422149,0.9675295680135165,-0.01659793537130161,0.1201923076923077,0.036016949152542374,1.01124107837677,0.30887919664382935,2.9801647663116455,208,472
173,Ccl5,Ccr5,0.807195016769821,0.8247048350779858,-0.017509818308164782,0.2692307692307692,0.07203389830508475,2.287788152694702,0.6428737044334412,0.24820053577423096,208,472
174,Spp1,Itga8,0.9476457896823076,0.965304402538732,-0.01765861285642434,0.13942307692307693,0.029661016949152543,1.193426251411438,0.268424928188324,1.1989530324935913,208,472
175,Vtn,Itga8,0.9476961597755722,0.9672307850450331,-0.019534625269460926,0.13942307692307693,0.029661016949152543,1.193426251411438,0.268424928188324,0.25585418939590454,208,472
176,Icam1,Itgax,0.9348973838863717,0.9544348991768932,-0.0195375152905215,0.13942307692307693,0.05296610169491525,1.1743733882904053,0.46472206711769104,3.439673900604248,208,472
177,Cd80,Ctla4,0.7809738506343363,0.8010548101266896,-0.020080959492353223,0.8557692307692307,0.3516949152542373,8.100377082824707,3.231858491897583,0.18854808807373047,208,472
178,Col1a1,Itgb8,0.9165441363075363,0.9376699118898807,-0.021125775582344408,0.1778846153846154,0.0847457627118644,1.5172476768493652,0.7496190667152405,1.5090986490249634,208,472
179,Il18,Il18rap,0.8902634325062585,0.9132551313872754,-0.02299169888101693,0.28365384615384615,0.11016949152542373,2.435117244720459,1.003494381904602,0.6398911476135254,208,472
180,Fn1,Itga8,0.9372941186675503,0.9609158854825763,-0.023621766815026035,0.13942307692307693,0.029661016949152543,1.193426251411438,0.268424928188324,3.2584619522094727,208,472
181,Cd86,Ctla4,0.7828141389450437,0.8086544578957249,-0.025840318950681174,0.8557692307692307,0.3516949152542373,8.100377082824707,3.231858491897583,0.6053617000579834,208,472
182,Tnc,Itga8,0.9307194229229695,0.959508608513675,-0.028789185590705535,0.13942307692307693,0.029661016949152543,1.193426251411438,0.268424928188324,0.5606256723403931,208,472
183,Icosl,Ctla4,0.7759363836232477,0.8052017701166193,-0.029265386493371626,0.8557692307692307,0.3516949152542373,8.100377082824707,3.231858491897583,1.3589568138122559,208,472
184,Ccl4,Ccr5,0.8670948118201683,0.8975120347737959,-0.030417222953627587,0.2692307692307692,0.07203389830508475,2.287788152694702,0.6428737044334412,0.060770340263843536,208,472
185,Ccl3,Ccr5,0.9019700266096954,0.9348044113397672,-0.03283438473007183,0.2692307692307692,0.07203389830508475,2.287788152694702,0.6428737044334412,0.07530038803815842,208,472
186,Cdh1,Itgae,0.913196408776607,0.9489298859495241,-0.03573347717291708,0.40865384615384615,0.059322033898305086,3.6599857807159424,0.5422133207321167,2.9801647663116455,208,472
187,Cxcl9,Cxcr3,0.7235692152809777,0.759338894959672,-0.035769679678694266,0.2980769230769231,0.25,2.6363587379455566,2.3114817142486572,0.05343771353363991,208,472
188,Cdh1,Klrg1,0.9040663923638032,0.9530179469799814,-0.04895155461617828,0.33653846153846156,0.038135593220338986,3.075226306915283,0.34485891461372375,2.9801647663116455,208,472
189,Il2,Il2ra,0.8361562411697069,0.8917767026349772,-0.05562046146527033,0.6875,0.1483050847457627,6.29437255859375,1.394887089729309,0.039808239787817,208,472
