,ligand,receptor,JS_Th2,JS_Th0,delta,frac_pos_Th2,frac_pos_Th0,mean_recep_Th2,mean_recep_Th0,mean_lig,n_Th2,n_Th0
74,Ifng,Ifngr1,0.70425630655279,0.6785638669700428,0.02569243958274725,0.7047619047619048,0.4825970548862115,6.325534343719482,4.327945232391357,0.0498739629983902,735,1494
75,Itgb2,Icam1,0.7270658528229423,0.7019897673935098,0.025076085429432515,0.3673469387755102,0.23694779116465864,3.144559860229492,2.060802698135376,3.785571813583374,735,1494
76,Col1a1,Itga3,0.7927718845964692,0.7679274169025281,0.024844467693941108,0.24897959183673468,0.14190093708165996,2.1170132160186768,1.2199097871780396,3.2534241676330566,735,1494
77,Il2,Il2rg,0.6727553249555237,0.648377055884421,0.024378269071102743,0.891156462585034,0.7161981258366801,8.33948040008545,6.6432318687438965,0.03880273178219795,735,1494
78,Col4a1,Itga9,0.8562288555275331,0.8318888677041361,0.02433998782339708,0.11836734693877551,0.09036144578313253,0.9696364402770996,0.7534317970275879,7.091513156890869,735,1494
79,Itga9,Vcam1,0.8009262125956277,0.7766754122633936,0.024250800332234035,0.2108843537414966,0.1746987951807229,1.7831857204437256,1.5155448913574219,2.0229880809783936,735,1494
80,Cdh1,Itgae,0.866163020655705,0.8436332217376336,0.022529798918071497,0.12108843537414966,0.07429718875502007,1.053436040878296,0.6628133058547974,3.2274091243743896,735,1494
81,Cxcl12,Cxcr4,0.6737453360007358,0.6513088502064411,0.02243648579429469,0.5346938775510204,0.5240963855421686,4.7406535148620605,4.791128158569336,4.319969177246094,735,1494
82,Lama1,Itga9,0.8614036483539362,0.8391189438891573,0.022284704464778926,0.11836734693877551,0.09036144578313253,0.9696364402770996,0.7534317970275879,0.16024239361286163,735,1494
83,Fn1,Itga5,0.845603435517695,0.8238712059833877,0.021732229534307312,0.1346938775510204,0.0823293172690763,1.1225050687789917,0.7042641043663025,5.665269374847412,735,1494
84,Dll4,Notch1,0.7110022326889328,0.6914416541562555,0.019560578532677342,0.4380952380952381,0.4350736278447122,3.758457660675049,3.813051700592041,1.4849385023117065,735,1494
85,Tgfb1,Tgfbr2,0.6214957075988373,0.6034866292202311,0.018009078378606214,0.763265306122449,0.6894243641231593,6.910649299621582,6.4028801918029785,4.899741172790527,735,1494
86,Jam2,F11r,0.803742947358005,0.7859468746322184,0.01779607272578665,0.2108843537414966,0.14190093708165996,1.7635257244110107,1.2172679901123047,2.008331060409546,735,1494
87,Tnc,Itga9,0.8549430825899708,0.8373390710994475,0.017604011490523264,0.11836734693877551,0.09036144578313253,0.9696364402770996,0.7534317970275879,1.6642721891403198,735,1494
88,Il9,Il2rg,0.7942247848575374,0.7767780966347065,0.01744668822283091,0.891156462585034,0.7161981258366801,8.33948040008545,6.6432318687438965,0.008862395770847797,735,1494
89,Jam2,Jam2,0.8501301315306256,0.8330627991189925,0.01706733241163305,0.1414965986394558,0.0749665327978581,1.1704751253128052,0.641891598701477,2.008331060409546,735,1494
90,F11r,F11r,0.8022382378151468,0.7853633286843703,0.016874909130776494,0.2108843537414966,0.14190093708165996,1.7635257244110107,1.2172679901123047,4.302900314331055,735,1494
91,Cdh1,Itgb7,0.6790994898158782,0.663569143715789,0.015530346100089187,0.5659863945578232,0.5120481927710844,4.979338645935059,4.610322952270508,3.2274091243743896,735,1494
92,Il7,Il2rg,0.6242911585646873,0.6106956896096627,0.013595468955024614,0.891156462585034,0.7161981258366801,8.33948040008545,6.6432318687438965,0.25374677777290344,735,1494
93,Fn1,Itga4,0.6408445218884594,0.6272528580306805,0.01359166385777888,0.6517006802721088,0.6532797858099063,5.80769157409668,6.104095458984375,5.665269374847412,735,1494
94,Col1a1,Itga1,0.8023138595189976,0.789215246022003,0.013098613496994593,0.23265306122448978,0.12048192771084337,1.9791512489318848,1.0389522314071655,3.2534241676330566,735,1494
95,Cdh5,Cdh5,0.7256759840855271,0.7128434951309769,0.012832488954550247,0.39319727891156464,0.23761713520749667,3.459192991256714,2.119312286376953,5.267895221710205,735,1494
96,Lamc2,Itga9,0.856728626290995,0.8445191571542657,0.012209469136729267,0.11836734693877551,0.09036144578313253,0.9696364402770996,0.7534317970275879,2.041736364364624,735,1494
97,F11r,Jam2,0.8506015907693566,0.8393420558113696,0.011259534957987039,0.1414965986394558,0.0749665327978581,1.1704751253128052,0.641891598701477,4.302900314331055,735,1494
98,C3,Itgb2,0.6199041731534654,0.6088952298188207,0.011008943334644639,0.7700680272108843,0.7014725568942436,6.965006351470947,6.4725189208984375,6.418166637420654,735,1494
99,Lama3,Itga9,0.8590554136767764,0.8484754067307343,0.010580006946042109,0.11836734693877551,0.09036144578313253,0.9696364402770996,0.7534317970275879,1.4434186220169067,735,1494
100,Cx3cl1,Cx3cr1,0.8713684973179051,0.8624359158598313,0.008932581458073852,0.10340136054421768,0.06224899598393574,0.8515694737434387,0.5318962335586548,1.0838100910186768,735,1494
101,Adm,Calcrl,0.6571386329411781,0.6492077164649231,0.00793091647625499,0.6979591836734694,0.4042838018741633,6.389792442321777,3.6804020404815674,0.2734023332595825,735,1494
102,Ccl3,Ccr5,0.8422731418158451,0.8347233155012015,0.007549826314643626,0.15510204081632653,0.07563587684069611,1.2980552911758423,0.6456659436225891,0.26408442854881287,735,1494
103,Ccl4,Ccr5,0.8416821653044658,0.8351243418685887,0.006557823435877075,0.15510204081632653,0.07563587684069611,1.2980552911758423,0.6456659436225891,0.1555214375257492,735,1494
104,Lama2,Itga3,0.7922819663058633,0.7863883256384512,0.005893640667412159,0.24897959183673468,0.14190093708165996,2.1170132160186768,1.2199097871780396,1.2718786001205444,735,1494
105,Lama2,Itgav,0.6979616148658521,0.6926728627208099,0.005288752145042208,0.508843537414966,0.3828647925033467,4.385475158691406,3.3525912761688232,1.2718786001205444,735,1494
106,Cd40lg,Itgb3,0.7169201815233199,0.7118062208233029,0.005113960700017017,0.4489795918367347,0.16934404283801874,3.92649507522583,1.4891140460968018,0.2085462510585785,735,1494
107,Fn1,Itga3,0.7764231084553955,0.7718521731293947,0.004570935326000836,0.24897959183673468,0.14190093708165996,2.1170132160186768,1.2199097871780396,5.665269374847412,735,1494
108,Lamb1,Itga3,0.7844247390694199,0.7804439689942942,0.00398077007512565,0.24897959183673468,0.14190093708165996,2.1170132160186768,1.2199097871780396,1.9755010604858398,735,1494
109,Vtn,Itgb5,0.805116543339637,0.8022086458700103,0.002907897469626719,0.24081632653061225,0.14190093708165996,2.0058493614196777,1.2112069129943848,0.20507098734378815,735,1494
110,Calcb,Calcrl,0.7337486749419319,0.7308499315543399,0.0028987433875919955,0.6979591836734694,0.4042838018741633,6.389792442321777,3.6804020404815674,0.02642304264008999,735,1494
111,Col4a1,Itga3,0.7785881058672893,0.7757132019191006,0.0028749039481886784,0.24897959183673468,0.14190093708165996,2.1170132160186768,1.2199097871780396,7.091513156890869,735,1494
112,Il9,Il9r,0.8538923158784317,0.8511513979825056,0.0027409178959261205,0.3782312925170068,0.16131191432396252,3.203913450241089,1.386748194694519,0.008862395770847797,735,1494
113,Icam1,Itgal,0.6239416327537194,0.6212378750137996,0.002703757739919821,0.7387755102040816,0.7710843373493976,6.598470687866211,7.292726993560791,4.34319543838501,735,1494
114,Lama2,Itgb1,0.624771530223111,0.6224344628887852,0.0023370673343258153,0.8149659863945579,0.6572958500669344,7.513216018676758,6.162197113037109,1.2718786001205444,735,1494
115,Fn1,Itgav,0.6825138769188699,0.6805196260523018,0.0019942508665681258,0.508843537414966,0.3828647925033467,4.385475158691406,3.3525912761688232,5.665269374847412,735,1494
116,Jam2,Itga3,0.7835632415336701,0.7819713629019981,0.0015918786316719835,0.24897959183673468,0.14190093708165996,2.1170132160186768,1.2199097871780396,2.008331060409546,735,1494
